ID,KEYWORD,CITY,CREATED_AT,created_at_local,TEXT,FROM_USER,FROM_USER_NAME,LOCATION,URLS,HASHTAGS,IS_RETWEET,RETWEET_COUNT,FOLLOWERS_COUNT,FRIENDS_COUNT,STATUSES_COUNT,TIME_ZONE,GEO,TO_USER_NAME,IN_REPLY_TO_STATUS_ID,SOURCE,LANGUAGE,Lat,Long
4.66485E+17,fire,San_Diego_40_mi_real,2014-05-14 07:47:44,2014-05-13 23:47:44,Bernardo Fire: Animal information: The Helen Woodward Animal Center is preparing for a possible evacuation due to... http://t.co/mgg9OkHoce,SanDiegoCP,San Diego CP,"San Diego, CA",http://dlvr.it/5g0rYJ,,FALSE,,2905,5,103258,Eastern Time (US & Canada),"32.714312,-117.166272",,,dlvr.it,en,32.714312,-117.166272
4.66485E+17,fire,San_Diego_40_mi_real,2014-05-14 07:47:45,2014-05-13 23:47:45,All evacuations lifted in Bernardo Fire; 850 acres burned: Wind-stoked flames tore over open swaths of land in 4S... http://t.co/jLYrbdK38E,SanDiegoCP,San Diego CP,"San Diego, CA",http://dlvr.it/5g0rc4,,FALSE,,2905,5,103258,Eastern Time (US & Canada),"32.714312,-117.166272",,,dlvr.it,en,32.714312,-117.166272
4.6649E+17,fire,San_Diego_40_mi_real,2014-05-14 08:06:58,2014-05-14 00:06:58,@KristiMankheyy @ashlipardi @colleen_jonesyy well we are all over here sitting by the fire drinking beer listening to music.. Shoulda came,BrianGuendling,Brian Guendling,,,,FALSE,,416,102,12459,Pacific Time (US & Canada),"33.013907,-117.031601",,4.66489E+17,Twitter for iPhone,en,33.013907,-117.031601
4.66533E+17,fire,San_Diego_40_mi_real,2014-05-14 11:00:22,2014-05-14 03:00:22,ILL FIRE THAT NINA LIKE ITS THE FIRST DAY ON THE JOB AND THE BITCH OVERSLEPT ?????? #streets http://t.co/CcSECdXFew,k_roe_,k roe fo sho,419 & 619,,streets,FALSE,,346,181,18795,Atlantic Time (Canada),"32.776726,-117.130967",,,Twitter for iPhone,en,32.776726,-117.130967
4.66537E+17,fire,San_Diego_40_mi_real,2014-05-14 11:13:27,2014-05-14 03:13:27,"Strong winds could flare Bernardo Fire Wednesday: Although winds died down overnight, powerful Santa Ana winds... http://t.co/nU7bVc4Xaa",SanDiegoCP,San Diego CP,"San Diego, CA",http://dlvr.it/5g6w8C,,FALSE,,2905,5,103258,Eastern Time (US & Canada),"32.714312,-117.166272",,,dlvr.it,en,32.714312,-117.166272
4.66564E+17,fire,San_Diego_40_mi_real,2014-05-14 13:02:13,2014-05-14 05:02:13,Local agencies made some missteps during fire: An emergency notice from the County of San Diego emergency app was... http://t.co/uYFxGoAG22,SanDiegoCP,San Diego CP,"San Diego, CA",http://dlvr.it/5gB1jc,,FALSE,,2906,5,103259,Eastern Time (US & Canada),"32.714312,-117.166272",,,dlvr.it,en,32.714312,-117.166272
4.66568E+17,fire,San_Diego_40_mi_real,2014-05-14 13:16:09,2014-05-14 05:16:09,Our fire fighters kicked some ash!!# Got to give them some atta men and atta women!!#,newell336,Denise Newell,San Diego ,,,FALSE,,913,1428,295,,"32.744101,-117.068221",,,Twitter for Android,en,32.744101,-117.068221
4.66568E+17,fire,San_Diego_40_mi_real,2014-05-14 13:17:15,2014-05-14 05:17:15,Hope they snuff this fire completely out soon!!,newell336,Denise Newell,San Diego ,,,FALSE,,913,1428,295,,"32.744259,-117.068138",,,Twitter for Android,en,32.744259,-117.068138
4.66569E+17,fire,San_Diego_40_mi_real,2014-05-14 13:22:11,2014-05-14 05:22:11,Something about the hours before 7 am that fire up! #teamnosleep #GetUpToGetIt,Steven_Borrelli,Steven Borrelli,"San Diego, CA",,"teamnosleep, GetUpToGetIt",FALSE,,341,341,1286,Alaska,"32.788467,-117.240078",,,Twitter for iPhone,en,32.788467,-117.240078
4.66573E+17,fire,San_Diego_40_mi_real,2014-05-14 13:35:50,2014-05-14 05:35:50,"Update: fire has burned up to 1600 acres, and only 25% contained, how comforting??",ccgallaher,Cameron Gallaher,RB High,,,FALSE,5,448,297,6288,,"32.991840,-117.055719",,,Twitter for iPhone,en,32.99184,-117.055719
4.66573E+17,fire,San_Diego_40_mi_real,2014-05-14 13:39:05,2014-05-14 05:39:05,@10News @Info_CIIMT1 the fire is cold now.  Winds are coming though. Mid morning,TBowen5150,Terry Bowen ,So Cal  / Statewide,,,FALSE,,818,2002,8073,,"33.015667,-116.870610",,4.66572E+17,Twitter for Android,en,33.015667,-116.87061
4.66577E+17,fire,San_Diego_40_mi_real,2014-05-14 13:54:57,2014-05-14 05:54:57,#bernardofire Still Poses Threat http://t.co/3oiiHEr5Kf,BobbiSchutz,Bobbi Schutz,San Diego County,http://www.nbcsandiego.com/news/local/Bernardo-Fire-San-Diego-Wednesday-Santaluz-Fairbanks-Ranch-Del-Mar-259215591.html,bernardofire,FALSE,,31,160,321,,"32.959512,-116.968222",,,iOS,en,32.959512,-116.968222
4.6658E+17,fire,San_Diego_40_mi_real,2014-05-14 14:05:07,2014-05-14 06:05:07,"Bernardo Fire: 1,450 acres burned with 25 percent containment: Fire crews are working Wednesday morning to... http://t.co/alWAUTKApN",SanDiegoCP,San Diego CP,"San Diego, CA",http://dlvr.it/5gCX3h,,FALSE,2,2905,5,103258,Eastern Time (US & Canada),"32.714312,-117.166272",,,dlvr.it,en,32.714312,-117.166272
4.66585E+17,fire,San_Diego_40_mi_real,2014-05-14 14:25:40,2014-05-14 06:25:40,@MrNooz hey Mr nooz. The Bernardo fire was named(like all other fires)for a geographic location Camino San Bernardino. Shortened when needed,TBowen5150,Terry Bowen ,So Cal  / Statewide,,,FALSE,,818,2002,8073,,"33.020804,-116.857767",,,Twitter for Android,en,33.020804,-116.857767
4.66587E+17,fire,San_Diego_40_mi_real,2014-05-14 14:33:04,2014-05-14 06:33:04,Building codes reduced damage in fire. Historic fires saw greater damage when flames and embers were at the verge of structure #BernardoFire,R9Higgins,Randall Higgins,San Diego,,BernardoFire,FALSE,,18,140,110,,"32.723934,-117.129501",,,Twitter for iPhone,en,32.723934,-117.129501
4.66589E+17,fire,San_Diego_40_mi_real,2014-05-14 14:40:45,2014-05-14 06:40:45,Dang #fire. Hopefully it stays at a good distance. Thank you to all the #firefighters keeping #  #bernardofire under control,BriannaColleen,Brianna Colleen,San Diego CA,,"fire, firefighters, bernardofire",FALSE,,112,131,3303,Pacific Time (US & Canada),"32.941328,-117.113552",,,Twitter for iPhone,en,32.941328,-117.113552
4.6659E+17,fire,San_Diego_40_mi_real,2014-05-14 14:43:53,2014-05-14 06:43:53,I really like SD tonight just don't know if I can fire or not,U_Mad_Bro42,U Mad Bro,"San Diego, CA ",,,FALSE,,728,328,18963,Pacific Time (US & Canada),"33.020309,-117.117785",,,Twitter for iPhone,en,33.020309,-117.117785
4.66592E+17,fire,San_Diego_40_mi_real,2014-05-14 14:52:08,2014-05-14 06:52:08,Fire watch. It is winnnnndddy! @ 4S Ranch http://t.co/jJNzdGJrod,jacobcervantesn,Jacob Cervantes,"San Diego, California",http://instagram.com/p/n-zP7Jwc2O/,,FALSE,,250,441,6897,Arizona,"33.028002,-117.113995",,,Instagram,en,33.028002,-117.113995
4.66592E+17,fire,San_Diego_40_mi_real,2014-05-14 14:52:24,2014-05-14 06:52:24,"Crews Fighting Nearly 1,600-Acre Bernardo Fire Brace For Strong Winds: A nearly 1,600-acre wildfire was... http://t.co/iaTb4rCmHt",SanDiegoCP,San Diego CP,"San Diego, CA",http://dlvr.it/5gDZxH,,FALSE,,2905,5,103258,Eastern Time (US & Canada),"32.714312,-117.166272",,,dlvr.it,en,32.714312,-117.166272
4.66592E+17,fire,San_Diego_40_mi_real,2014-05-14 14:53:56,2014-05-14 06:53:56,My car smells like smoke from the fire ??,sophieajang,Sophie Ajang,,,,FALSE,,173,316,2922,,"33.010841,-117.109149",,,Twitter for iPhone,en,33.010841,-117.109149
4.66593E+17,fire,San_Diego_40_mi_real,2014-05-14 14:56:37,2014-05-14 06:56:37,Just saw how close the fire really was to our school and they didn't at least have a fire drill yesterday...,sophieajang,Sophie Ajang,,,,FALSE,,173,316,2922,,"33.011002,-117.122278",,,Twitter for iPhone,en,33.011002,-117.122278
4.66594E+17,fire,San_Diego_40_mi_real,2014-05-14 15:01:08,2014-05-14 07:01:08,@10News Car fire SB 15 South of Miramar Road @10NewsHunt @10NewsHerrera http://t.co/euB8oRwaia,devinmartinez,Devin M. Martinez,Los Angeles,,,FALSE,5,335,458,558,Pacific Time (US & Canada),"32.874203,-117.107049",,,Twitter for iPhone,en,32.874203,-117.107049
4.66594E+17,fire,San_Diego_40_mi_real,2014-05-14 15:01:08,2014-05-14 07:01:08,Stuck in traffic on the 15 due to another fire. #SanDiegoProbs,ericharmatz,Eric Harmatz,"San Diego, CA",,SanDiegoProbs,FALSE,1,515,272,38141,Eastern Time (US & Canada),"32.884139,-117.110609",,,Twitter for iPhone,en,32.884139,-117.110609
4.66596E+17,fire,San_Diego_40_mi_real,2014-05-14 15:08:10,2014-05-14 07:08:10,"Bernardo Fire: 1,550 acres burned with 25 percent containment: Fire crews and personnel from San Diego and... http://t.co/KUda2nwWm6",SanDiegoCP,San Diego CP,"San Diego, CA",http://dlvr.it/5gDx5s,,FALSE,,2905,5,103258,Eastern Time (US & Canada),"32.714312,-117.166272",,,dlvr.it,en,32.714312,-117.166272
4.66596E+17,fire,San_Diego_40_mi_real,2014-05-14 15:08:46,2014-05-14 07:08:46,"Wind, Heat, and Fire couldn't stop #MontanaStateFootball from recruiting! #Compete",coachgonzopoway,Damian Gonzalez,Poway ,,"MontanaStateFootball, Compete",FALSE,,733,239,3480,Pacific Time (US & Canada),"32.998943,-117.024398",,,Twitter for iPhone,en,32.998943,-117.024398
4.66611E+17,fire,San_Diego_40_mi_real,2014-05-14 16:08:23,2014-05-14 08:08:23,"I've learned a couple of things yesterday about the Santa Ana's, good and bad with the fire and all.? http://t.co/aiZVSib8LY",Kookingitup,Kookingitup,"San Diego, CA",http://instagram.com/p/n-7-XaKMaQ/,,FALSE,,231,130,2197,Arizona,"32.813362,-117.271452",,,Instagram,en,32.813362,-117.271452
4.66611E+17,fire,San_Diego_40_mi_real,2014-05-14 16:08:40,2014-05-14 08:08:40,"""I hope it's gets SO HOT THAT THE WORLD CATCHES ON FIRE"" wtf ?????? 
-Mrs.M",LiL_Stromannn,Olaf?,,,,FALSE,,342,318,2863,,"32.730547,-116.924391",,,Twitter for iPhone,en,32.730547,-116.924391
4.66616E+17,fire,San_Diego_40_mi_real,2014-05-14 16:26:22,2014-05-14 08:26:22,"Fire weather. #sandiego

Bernardo Fire burns 1,584 acres in North San Diego County | San Diego 6 | Local News http://t.co/MlD24HGU9x",jassycaww,Jolie Folle ??,San Diego | Koalafornia,http://www.sandiego6.com/news/local/Fire-crews-air-tanker-helicopter-fighting-fire-in-4S-Ranch-259102701.html?m=y&smobile=y,sandiego,FALSE,,563,1080,4881,Pacific Time (US & Canada),"32.717349,-117.142836",,,Twitter for Android,en,32.717349,-117.142836
4.66617E+17,fire,San_Diego_40_mi_real,2014-05-14 16:34:06,2014-05-14 08:34:06,#SanDiego parents - Was your child evacuated during the fire? How do you think school evacuations were handled? #NBC7 #BernardoFire,LibertyNBC7SD,Liberty Zabala,"San Diego, CA",,"SanDiego, NBC7, BernardoFire",FALSE,3,2688,2096,8066,Pacific Time (US & Canada),"32.717871,-117.159248",,,Twitter for iPhone,en,32.717871,-117.159248
4.66621E+17,fire,San_Diego_40_mi_real,2014-05-14 16:48:20,2014-05-14 08:48:20,"@NeshtyB wind, fire, heatwave",HollywoodBond,Justin Bond,,,,FALSE,,11,20,255,,"32.961552,-117.227692",,4.66464E+17,Twitter for iPhone,en,32.961552,-117.227692
4.66624E+17,fire,San_Diego_40_mi_real,2014-05-14 17:00:53,2014-05-14 09:00:53,There's another fire hahah,kayla_anderson,Kayla Anderson,,,,FALSE,1,324,296,920,,"33.013744,-117.121153",,,Twitter for iPhone,en,33.013744,-117.121153
4.6663E+17,fire,San_Diego_40_mi_real,2014-05-14 17:22:22,2014-05-14 09:22:22,"Hot spot started a brush fire a little east of Oak Valley. If it gets to black mountain, uh. #BernardoFire",ClantonMatt,Matt Clanton,San Diego CA,,BernardoFire,FALSE,,1,7,92,,"33.000374,-117.108703",,,Twitter for iPhone,en,33.000374,-117.108703
4.66631E+17,fire,San_Diego_40_mi_real,2014-05-14 17:26:37,2014-05-14 09:26:37,Chopper 8 approaching Pendleton fire. #breaking http://t.co/hsMIhBwg8E,NewsManLou,Louis Weiner,"San Diego, CA, USA",,breaking,FALSE,1,778,949,8788,Pacific Time (US & Canada),"32.826425,-117.156406",,,iOS,en,32.826425,-117.156406
4.66631E+17,fire,San_Diego_40_mi_real,2014-05-14 17:29:40,2014-05-14 09:29:40,Brush fire burning on Camp Pendleton: It broke at the Naval Weapons Station. It is not threatening Fallbrook. http://t.co/JpIqp8851m,SanDiegoCP,San Diego CP,"San Diego, CA",http://dlvr.it/5gHnBd,,FALSE,,2906,5,103259,Eastern Time (US & Canada),"32.714312,-117.166272",,,dlvr.it,en,32.714312,-117.166272
4.66632E+17,fire,San_Diego_40_mi_real,2014-05-14 17:32:36,2014-05-14 09:32:36,Another fire in N San Diego??. I'm definitely worried about the rest of the year and whether the whole county will go up in flames??????,AllThingsCastle,Alison Hunter,Sunny San Diego,,,FALSE,,63,127,7290,Pacific Time (US & Canada),"32.606251,-117.051278",,,Twitter for iPhone,en,32.606251,-117.051278
4.66632E+17,fire,San_Diego_40_mi_real,2014-05-14 17:32:45,2014-05-14 09:32:45,This fire really needs to GTFO right now,Ross_zeh_Boss,Melanie Ross,,,,FALSE,,238,322,780,,"33.019912,-117.137967",,,Twitter for iPhone,en,33.019912,-117.137967
4.66633E+17,fire,San_Diego_40_mi_real,2014-05-14 17:34:34,2014-05-14 09:34:34,Can this fire helicopter stop flying over my house. I feel like I'm in a war zone,austinhurder,Austin Hur?,Tempe AZ,,,FALSE,,347,321,3087,Pacific Time (US & Canada),"33.008831,-117.120301",,,Twitter for iPhone,en,33.008831,-117.120301
4.66635E+17,fire,San_Diego_40_mi_real,2014-05-14 17:45:06,2014-05-14 09:45:06,Fire At Camp Pendleton Prompts Evacuations: Naval Weapons Station Fallbrook personnel and Camp Pendleton?s DeLuz... http://t.co/cTJbvgtrh6,SanDiegoCP,San Diego CP,"San Diego, CA",http://dlvr.it/5gJ3Yc,,FALSE,,2906,5,103259,Eastern Time (US & Canada),"32.714312,-117.166272",,,dlvr.it,en,32.714312,-117.166272
4.66637E+17,fire,San_Diego_40_mi_real,2014-05-14 17:50:56,2014-05-14 09:50:56,Alright fire,DonovanKiara,KIKI,San Diego,,,FALSE,5,319,253,2604,,"33.014705,-117.120458",,,Twitter for iPhone,en,33.014705,-117.120458
4.66637E+17,fire,San_Diego_40_mi_real,2014-05-14 17:51:51,2014-05-14 09:51:51,Alright fire,bayleemumma,Baylee Mumma,,,,FALSE,6,311,195,1181,,"33.014736,-117.120429",,,Twitter for iPhone,en,33.014736,-117.120429
4.66639E+17,fire,San_Diego_40_mi_real,2014-05-14 18:01:16,2014-05-14 10:01:16,LIVE STREAM: Fire reported at Camp Pendleton: A fire has been reported at Camp Pendleton and it is sending large... http://t.co/yPnyHFow3Y,SanDiegoCP,San Diego CP,"San Diego, CA",http://dlvr.it/5gJJ3p,,FALSE,1,2906,5,103259,Eastern Time (US & Canada),"32.714312,-117.166272",,,dlvr.it,en,32.714312,-117.166272
4.66641E+17,fire,San_Diego_40_mi_real,2014-05-14 18:07:05,2014-05-14 10:07:05,Does anyone have any information on the fire in #Encinitas?,RachelLaMar_JD,Rachel LaMar,"Carlsbad, CA",,Encinitas,FALSE,,3521,3528,13179,Pacific Time (US & Canada),"33.044583,-117.292479",,,Twitter for iPhone,en,33.044583,-117.292479
4.66641E+17,fire,San_Diego_40_mi_real,2014-05-14 18:08:17,2014-05-14 10:08:17,If black mountain catches on fire.. Bye PQ,jordynmarieee94,Halle Perry ?,?? Diego ,,,FALSE,2,360,290,5845,Pacific Time (US & Canada),"32.999012,-117.117188",,,Twitter for Android,en,32.999012,-117.117188
4.66642E+17,fire,San_Diego_40_mi_real,2014-05-14 18:10:19,2014-05-14 10:10:19,There's another fire ??,anigeragosian,Ani Geragosian,germag aghchik ,,,FALSE,,190,126,3393,Central Time (US & Canada),"32.911081,-117.119797",,,Twitter for iPhone,en,32.911081,-117.119797
4.66642E+17,fire,San_Diego_40_mi_real,2014-05-14 18:12:27,2014-05-14 10:12:27,"Between the Bernardo fire,the camp Pendleton fire and the Carlsbad fire... My brothers totally gonna get called in..",jordynmarieee94,Halle Perry ?,?? Diego ,,,FALSE,,360,290,5845,Pacific Time (US & Canada),"33.012475,-117.079257",,,Twitter for Android,en,33.012475,-117.079257
4.66643E+17,fire,San_Diego_40_mi_real,2014-05-14 18:16:31,2014-05-14 10:16:31,Semi-truck fire shuts down I-5 at Camp Pendleton: Both sides of the freeway were shut down. http://t.co/TXDHAQvvey,SanDiegoCP,San Diego CP,"San Diego, CA",http://dlvr.it/5gJZCT,,FALSE,,2906,5,103259,Eastern Time (US & Canada),"32.714312,-117.166272",,,dlvr.it,en,32.714312,-117.166272
4.66644E+17,fire,San_Diego_40_mi_real,2014-05-14 18:18:03,2014-05-14 10:18:03,Fire now in N.E. Encinitas or South Carlsbad . Grey and black smoke,JeromeStocks,Jerome Stocks,Encinitas,,,FALSE,,272,513,943,,"33.046862,-117.258884",,,Twitter for iPhone,en,33.046862,-117.258884
4.66644E+17,fire,San_Diego_40_mi_real,2014-05-14 18:20:24,2014-05-14 10:20:24,Encinitas fire from Santa Fe Rd. #EncinitasFire #BernardoFire @encinitasfire http://t.co/W3UdtilJa7,NicholasHamm,Nicholas Hammond,"San Francisco Bay Area, Ca",,"EncinitasFire, BernardoFire",FALSE,,748,338,447,Pacific Time (US & Canada),"33.040915,-117.277508",,,Twitter for iPhone,es,33.040915,-117.277508
4.66646E+17,fire,San_Diego_40_mi_real,2014-05-14 18:28:27,2014-05-14 10:28:27,"How to tell if you're in California: Fires everywhere. 
#SoCal #Fire #SantaAnaWinds",NerdyGeographer,Sarah Jones,San Diego,,"SoCal, Fire, SantaAnaWinds",FALSE,,202,436,1975,Pacific Time (US & Canada),"32.731928,-117.210678",,,Twitter for iPhone,en,32.731928,-117.210678
4.66646E+17,fire,San_Diego_40_mi_real,2014-05-14 18:28:48,2014-05-14 10:28:48,Carlsbad fire is horrible. People should be on the look out.,missmcarmelo,Maryfknjane,,,,FALSE,,201,128,19291,Alaska,"32.549289,-117.047012",,,Twitter for iPhone,en,32.549289,-117.047012
4.66647E+17,fire,San_Diego_40_mi_real,2014-05-14 18:31:05,2014-05-14 10:31:05,Oh nuthin...just waiting for the girls at the dentist/orthodontist... Reading fire updates and playing? http://t.co/c6hSjrxGiB,whendelicious,heyitsmewendy,back in Cali by popular demand,http://instagram.com/p/n_MTk1vmlH/,,FALSE,,77,246,721,Pacific Time (US & Canada),"33.016603,-117.078140",,,Instagram,en,33.016603,-117.07814
4.66647E+17,fire,San_Diego_40_mi_real,2014-05-14 18:32:08,2014-05-14 10:32:08,Fire burning in Carlsbad near park: Reports are coming into the CBS News 8 newsroom about a fire burning near... http://t.co/kSG2EJr1Zp,SanDiegoCP,San Diego CP,"San Diego, CA",http://dlvr.it/5gJpdm,,FALSE,,2906,5,103259,Eastern Time (US & Canada),"32.714312,-117.166272",,,dlvr.it,en,32.714312,-117.166272
4.66647E+17,fire,San_Diego_40_mi_real,2014-05-14 18:32:09,2014-05-14 10:32:09,#carlsbad fire is 5 north open? Can get off at Pointsettia?,JudiBonilla,Aging Expert ,San Diego,,carlsbad,FALSE,,1105,785,13063,Pacific Time (US & Canada),"32.726448,-117.145949",,,Twitter for iPhone,en,32.726448,-117.145949
4.66647E+17,fire,San_Diego_40_mi_real,2014-05-14 18:33:16,2014-05-14 10:33:16,#Help #carlsbad #fire Is the fwy open!,JudiBonilla,Aging Expert ,San Diego,,"Help, carlsbad, fire",FALSE,,1105,785,13063,Pacific Time (US & Canada),"32.726726,-117.146261",,,Twitter for iPhone,en,32.726726,-117.146261
4.66647E+17,fire,San_Diego_40_mi_real,2014-05-14 18:33:22,2014-05-14 10:33:22,Got that fire under control now there's 3 new ones in Carlsbad I mean damn,BrittnayJay,Brittany Johnson,,,,FALSE,,115,198,4230,Pacific Time (US & Canada),"32.908675,-117.132435",,,Twitter for iPhone,en,32.908675,-117.132435
4.66648E+17,fire,San_Diego_40_mi_real,2014-05-14 18:35:25,2014-05-14 10:35:25,Please Help  RT need info #carlsbad #fire is I5N open? Poinsettia?,JudiBonilla,Aging Expert ,San Diego,,"carlsbad, fire",FALSE,,1105,785,13063,Pacific Time (US & Canada),"32.726767,-117.146455",,,Twitter for iPhone,en,32.726767,-117.146455
4.66648E+17,fire,San_Diego_40_mi_real,2014-05-14 18:35:41,2014-05-14 10:35:41,"#BREAKING  Fire breaks out in Carlsbad, near Poinsettia &amp; Alicante.  We're headed there @fox5sandiego for updates @RaoulFOX5 @EricaFOX5",sharonchenfox5,Fox 5 Sharon Chen,San Diego,,BREAKING,FALSE,,883,331,1160,Pacific Time (US & Canada),"32.934369,-117.238062",,,Twitter for iPhone,en,32.934369,-117.238062
4.66648E+17,fire,San_Diego_40_mi_real,2014-05-14 18:35:42,2014-05-14 10:35:42,"There's a wild fire out here in San Diego.. Apparently that's not surprising, but I'm like ??",Natasha_VW,Natasha,San Diego ,,,FALSE,,256,325,4288,Central Time (US & Canada),"32.900665,-117.175949",,,Twitter for iPhone,en,32.900665,-117.175949
4.66648E+17,fire,San_Diego_40_mi_real,2014-05-14 18:37:24,2014-05-14 10:37:24,Have fun at school! I'm hanging out with the fire at Del Mar http://t.co/81pIfV8Eol,austinhurder,Austin Hur?,Tempe AZ,,,FALSE,,347,321,3087,Pacific Time (US & Canada),"32.962951,-117.268399",,,Twitter for iPhone,en,32.962951,-117.268399
4.6665E+17,fire,San_Diego_40_mi_real,2014-05-14 18:43:52,2014-05-14 10:43:52,One huge fire to four giant fires in San Diego from yesterday to today. Thousands of evacuations. My heart goes out to everyone affected??,taylordmoody,tay,"San Diego, CA",,,FALSE,,92,86,1828,Pacific Time (US & Canada),"32.799447,-117.240635",,,Twitter for iPhone,en,32.799447,-117.240635
4.6665E+17,fire,San_Diego_40_mi_real,2014-05-14 18:44:44,2014-05-14 10:44:44,"Avoid Carlsbad from Palomar to Poinsettia near El Camino Real.
Fire related traffic jam, including I-5",JeromeStocks,Jerome Stocks,Encinitas,,,FALSE,,272,513,943,,"33.046400,-117.259496",,,Twitter for iPhone,en,33.0464,-117.259496
4.66651E+17,fire,San_Diego_40_mi_real,2014-05-14 18:47:43,2014-05-14 10:47:43,Fire erupts near Palomar Airport in Carlsbad: The fire erupted near Poinsettia Lane and Cassia Road. Palomar... http://t.co/D9J9P55M2v,SanDiegoCP,San Diego CP,"San Diego, CA",http://dlvr.it/5gK2DV,,FALSE,1,2906,5,103259,Eastern Time (US & Canada),"32.714312,-117.166272",,,dlvr.it,en,32.714312,-117.166272
4.66651E+17,fire,San_Diego_40_mi_real,2014-05-14 18:48:34,2014-05-14 10:48:34,@taaylourx you can come be a refugee at my house. It's fire free,Cryskal,Eskimo,San Diego,,,FALSE,,1491,219,29904,Pacific Time (US & Canada),"32.718766,-117.035686",,4.66651E+17,Twitter for iPhone,en,32.718766,-117.035686
4.66651E+17,fire,San_Diego_40_mi_real,2014-05-14 18:49:02,2014-05-14 10:49:02,Don't know what's happening with that fire. No word on it,ClantonMatt,Matt Clanton,San Diego CA,,,FALSE,,1,7,92,,"33.004581,-117.109222",,,Twitter for iPhone,en,33.004581,-117.109222
4.66652E+17,fire,San_Diego_40_mi_real,2014-05-14 18:51:04,2014-05-14 10:51:04,Fire http://t.co/5loF1UNJuf,Torvus_Bog,Bog ,San Diego,,,FALSE,,354,195,22165,Pacific Time (US & Canada),"32.767866,-117.150523",,,Twitter for iPhone,und,32.767866,-117.150523
4.66652E+17,fire,San_Diego_40_mi_real,2014-05-14 18:51:19,2014-05-14 10:51:19,We are on #FIRE in #SanDiego!  Stay safe peeps!,geezyloueezy,B Johnson,North County San Diego,,"FIRE, SanDiego",FALSE,,665,951,3171,Pacific Time (US & Canada),"32.796891,-116.958970",,,Twitter for Android,en,32.796891,-116.95897
4.66652E+17,fire,San_Diego_40_mi_real,2014-05-14 18:52:57,2014-05-14 10:52:57,"i told seth ""pls die"" instead of good morning and now hes gona catch on fire and die im a bad person",chefelfy,?anal?queen?,,,,FALSE,2,219,128,10436,Pacific Time (US & Canada),"32.754051,-117.245734",,,Twitter for iPhone,en,32.754051,-117.245734
4.66653E+17,fire,San_Diego_40_mi_real,2014-05-14 18:54:03,2014-05-14 10:54:03,If a fire starts in Scripps again I'm gonna put that shit out,ItalianSUS,Luca,,,,FALSE,,162,208,15518,Pacific Time (US & Canada),"32.920744,-117.077832",,,Twitter for Android,en,32.920744,-117.077832
4.66654E+17,fire,San_Diego_40_mi_real,2014-05-14 19:00:23,2014-05-14 11:00:23,Praying for all those in Carlsbad! That is one nasty fire ???? hoping they contain it soon ??,RiSchroeder,?iley Schroeder,,,,FALSE,1,304,246,2009,Pacific Time (US & Canada),"32.956807,-117.225071",,,Twitter for iPhone,en,32.956807,-117.225071
4.66655E+17,fire,San_Diego_40_mi_real,2014-05-14 19:03:17,2014-05-14 11:03:17,"""We Didn't Start the Fire"" on repeat as SD  county burns to the ground. ??",AllThingsCastle,Alison Hunter,Sunny San Diego,,,FALSE,,63,127,7290,Pacific Time (US & Canada),"32.606287,-117.051204",,,Twitter for iPhone,en,32.606287,-117.051204
4.66655E+17,fire,San_Diego_40_mi_real,2014-05-14 19:04:37,2014-05-14 11:04:37,that Carlsbad fire is closing towards Legoland.... hopefully it will not reach the World famous park!!!,GKSportsOnLine,Greg GK Porter,San Diego California,,,FALSE,,509,2000,47746,Pacific Time (US & Canada),"32.583493,-117.092697",,,Twitter for Android,en,32.583493,-117.092697
4.66656E+17,fire,San_Diego_40_mi_real,2014-05-14 19:05:27,2014-05-14 11:05:27,Fire fire everywhere.... Be safe people,Ghostrite,Sean,"La Mesa, United States",,,FALSE,,64,153,2396,Pacific Time (US & Canada),"32.832610,-117.126330",,,Twitter for Windows Phone,en,32.83261,-117.12633
4.66656E+17,fire,San_Diego_40_mi_real,2014-05-14 19:05:49,2014-05-14 11:05:49,"View from Encinitas of the #poinsettia fire in Carlsbad, California. http://t.co/vS4rux02ed",JohnStandish136,John Standish,"San Diego, California",,poinsettia,FALSE,1,946,1710,1604,Pacific Time (US & Canada),"33.044616,-117.284568",,,Twitter for iPhone,en,33.044616,-117.284568
4.66656E+17,fire,San_Diego_40_mi_real,2014-05-14 19:08:28,2014-05-14 11:08:28,The fire is a block away from my aunts house,ItalianSUS,Luca,,,,FALSE,,162,208,15518,Pacific Time (US & Canada),"32.920752,-117.077891",,,Twitter for Android,en,32.920752,-117.077891
4.66657E+17,fire,San_Diego_40_mi_real,2014-05-14 19:09:27,2014-05-14 11:09:27,Half of Carlsbad is on fire ??,BergMavyb55,THE DEVIL'S REJECT,Encinitas CA,,,FALSE,,113,269,3642,,"33.044354,-117.250748",,,Twitter for iPhone,en,33.044354,-117.250748
4.66657E+17,fire,San_Diego_40_mi_real,2014-05-14 19:10:21,2014-05-14 11:10:21,Too hot outside. Brush fire across the street from my home.,kjtriplett,Kris Triplett,"Carlsbad, CA, USA",,,FALSE,,326,281,3461,Pacific Time (US & Canada),"32.991783,-117.261161",,,Twitter for Android,en,32.991783,-117.261161
